listing_id,cluster,price,neighbourhood_cleansed,room_type,property_type,property_base_group,latitude,longitude,accommodates,bedrooms,bathrooms,beds,amenities,amenities_count,minimum_nights,minimum_nights_log,number_of_reviews,review_scores_rating,has_review,host_is_superhost,model_feature__categorical__room_type_Entire home/apt,model_feature__categorical__room_type_Hotel room,model_feature__categorical__room_type_Private room,model_feature__categorical__room_type_Shared room,model_feature__categorical__property_base_group_Apartment / Condo,model_feature__categorical__property_base_group_Guesthouse / B&B,model_feature__categorical__property_base_group_Hostel,model_feature__categorical__property_base_group_Hotel / Resort,model_feature__categorical__property_base_group_House / Home,model_feature__categorical__property_base_group_Niche / Special Stay,model_feature__categorical__property_base_group_Serviced Apartment / Aparthotel,model_feature__categorical__property_base_group_Unspecified Property Type,model_feature__categorical__property_base_group_Villa,model_feature__numeric__accommodates,model_feature__numeric__bedrooms,model_feature__numeric__bathrooms,model_feature__numeric__beds,model_feature__numeric__amenities_count,model_feature__numeric__minimum_nights_log
1063926485538257835,0,280.0,Bang Kapi,Private room,Private room in bed and breakfast,Guesthouse / B&B,13.789634139877828,100.62970262020826,2,1.0,1.5,7.0,"[""Sound system"", ""Bed linens"", ""Smoking allowed"", ""Cleaning available during stay"", ""Drying rack for clothing"", ""Hot water kettle"", ""Breakfast"", ""Outdoor shower"", ""Luggage dropoff allowed"", ""Books and reading material"", ""Essentials"", ""Exterior security cameras on property"", ""Kitchen"", ""Hair dryer"", ""Room-darkening shades"", ""Portable fans"", ""Lake access"", ""Rice maker"", ""Fire extinguisher"", ""Piano"", ""Window guards"", ""Dishes and silverware"", ""Microwave"", ""Blender"", ""BBQ grill"", ""Extra pillows and blankets"", ""Shower gel"", ""Toaster"", ""Bidet"", ""Dedicated workspace"", ""Laundromat nearby"", ""Private living room"", ""Record player"", ""Body soap"", ""Cooking basics"", ""Barbecue utensils"", ""Conditioner"", ""Freezer"", ""Washer"", ""Refrigerator"", ""Wifi"", ""Oven"", ""Coffee"", ""Cleaning products"", ""Hangers"", ""Stove"", ""First aid kit"", ""Long term stays allowed"", ""Lock on bedroom door"", ""Dining table"", ""Hammock"", ""Shampoo"", ""Private entrance""]",53,1,0.6931471805599453,13,4.92,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5157870518326639,-0.33912652952170214,0.09810124575866251,2.825523273894935,1.7955699123807674,-0.8235895779098978
1069868207717734924,0,2560.0,Khlong San,Entire home/apt,Entire rental unit,Apartment / Condo,13.720851387402188,100.50321634858847,4,2.0,2.0,2.0,"[""Free parking on premises"", ""Kitchen"", ""Pets allowed""]",3,1,0.6931471805599453,2,5.0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33206660386034276,0.5233466123817591,0.576841084832127,0.09858819969210096,-1.6684980231560647,-0.8235895779098978
1070121939177518930,1,1178.0,Khlong Toei,Entire home/apt,Entire condo,Apartment / Condo,13.7257266,100.567636,2,1.0,1.5,1.0,"[""Shared backyard \u2013 Fully fenced"", ""Outdoor furniture"", ""River view"", ""Bed linens"", ""Drying rack for clothing"", ""Hot water kettle"", ""Ethernet connection"", ""Smoke alarm"", ""Outdoor shower"", ""Luggage dropoff allowed"", ""Carbon monoxide alarm"", ""Essentials"", ""Building staff"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Room-darkening shades"", ""Coffee maker: Nespresso"", ""Fire extinguisher"", ""44 inch HDTV with Chromecast"", ""Window guards"", ""Dishes and silverware"", ""Self check-in"", ""Microwave"", ""Outdoor playground"", ""Extra pillows and blankets"", ""Shower gel"", ""Toaster"", ""Bidet"", ""Dedicated workspace"", ""Laundromat nearby"", ""Free washer \u2013 In unit"", ""Single level home"", ""Free parking garage on premises \u2013 1 space"", ""Cooking basics"", ""Dettol body soap"", ""Freezer"", ""Sun loungers"", ""Refrigerator"", ""Coffee"", ""City skyline view"", ""Cleaning products"", ""Hangers"", ""Pool table"", ""Crib - available upon request"", ""Outdoor dining area"", ""Shared sauna"", ""Pantene shampoo"", ""Pantene conditioner"", ""Exercise equipment: elliptical, free weights, stationary bike, treadmill, yoga mat, workout bench, rowing"", ""Iron"", ""First aid kit"", ""Wine glasses"", ""Long term stays allowed"", ""Shared gym in building"", ""Fast wifi \u2013 567 Mbps"", ""Stainless steel induction stove"", ""Theme room"", ""Dining table"", ""Shared outdoor pool - available all year, open 24 hours, infinity, saltwater"", ""AC - split type ductless system"", ""Hammock"", ""Heating - split type ductless system"", ""Clothing storage: closet"", ""Private entrance"", ""Patio or balcony""]",66,28,3.367295829986474,10,5.0,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5157870518326639,-0.33912652952170214,0.09810124575866251,-0.44679881514846587,2.6962275756203433,1.4675612979219916
1070723285756983449,1,1444.0,Vadhana,Entire home/apt,Entire rental unit,Apartment / Condo,13.7369862,100.5629408,2,1.0,1.0,1.0,"[""Bed linens"", ""Drying rack for clothing"", ""Hot water"", ""Hot water kettle"", ""Free dryer \u2013 In unit"", ""Host greets you"", ""Essentials"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Portable fans"", ""Bathtub"", ""Window guards"", ""Dishes and silverware"", ""Microwave"", ""Extra pillows and blankets"", ""Shower gel"", ""Laundromat nearby"", ""Bidet"", ""Dedicated workspace"", ""Single level home"", ""Free washer \u2013 In unit"", ""Hot tub"", ""Conditioner"", ""Electric stove"", ""Exercise equipment"", ""Refrigerator"", ""Wifi"", ""Hangers"", ""Iron"", ""TV"", ""Long term stays allowed"", ""Shared gym in building"", ""Dining table"", ""Air conditioning"", ""Pool"", ""Shampoo"", ""Clothing storage: closet"", ""Patio or balcony""]",39,30,3.4339872044851463,59,4.93,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5157870518326639,-0.33912652952170214,-0.38063859331480204,-0.44679881514846587,0.8256308904304543,1.5247009790410024
1070819241155368991,1,900.0,Chatu Chak,Entire home/apt,Entire rental unit,Apartment / Condo,13.838748245430534,100.57460937649012,2,1.0,1.0,1.0,"[""Free parking on premises"", ""Bed linens"", ""Cleaning available during stay"", ""Drying rack for clothing"", ""Hot water"", ""Hot water kettle"", ""Smoke alarm"", ""Paid parking lot off premises"", ""Books and reading material"", ""Essentials"", ""Heating"", ""Kitchenette"", ""Elevator"", ""Hair dryer"", ""Room-darkening shades"", ""Fire extinguisher"", ""Clothing storage: wardrobe"", ""Pocket wifi"", ""Dishes and silverware"", ""Microwave"", ""Extra pillows and blankets"", ""Shower gel"", ""Toaster"", ""Laundromat nearby"", ""Dedicated workspace"", ""Body soap"", ""Cooking basics"", ""Paid dryer \u2013 In building"", ""Washer"", ""Exercise equipment"", ""Refrigerator"", ""Wifi"", ""City skyline view"", ""Shared sauna"", ""Hangers"", ""Courtyard view"", ""Iron"", ""TV"", ""Long term stays allowed"", ""Shared gym in building"", ""Crib"", ""Dining table"", ""Air conditioning"", ""Pool"", ""Shampoo""]",45,5,1.791759469228055,17,4.76,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5157870518326639,-0.33912652952170214,-0.38063859331480204,-0.44679881514846587,1.2413190426948741,0.11767690999510516
1071771779261740838,0,1120.0,Bang Na,Entire home/apt,Entire rental unit,Apartment / Condo,13.673551168091294,100.59927698224783,3,1.0,1.0,0.0,"[""Exterior security cameras on property"", ""Kitchen"", ""Air conditioning"", ""Pool"", ""Washer"", ""Exercise equipment"", ""Dedicated workspace"", ""Outdoor dining area""]",8,3,1.3862943611198906,0,,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09186022398616059,-0.33912652952170214,-0.38063859331480204,-0.9921858299890327,-1.3220912296023815,-0.2297165446509231
1072063448470692043,0,955.0,Sathon,Entire home/apt,Entire rental unit,Apartment / Condo,13.706237404390638,100.52552063453042,2,1.0,1.0,1.0,"[""Bed linens"", ""Hot water"", ""Hot water kettle"", ""Smoke alarm"", ""Luggage dropoff allowed"", ""Essentials"", ""Exterior security cameras on property"", ""Kitchenette"", ""Hair dryer"", ""Fire extinguisher"", ""Self check-in"", ""Dishes and silverware"", ""Lockbox"", ""Microwave"", ""Laundromat nearby"", ""Body soap"", ""Paid parking off premises"", ""Freezer"", ""Refrigerator"", ""Wifi"", ""Hangers"", ""Clothing storage"", ""First aid kit"", ""Iron"", ""Ceiling fan"", ""Dining table"", ""Air conditioning"", ""Shampoo"", ""Patio or balcony""]",29,2,1.0986122886681098,70,4.9,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5157870518326639,-0.33912652952170214,-0.38063859331480204,-0.44679881514846587,0.13281730332308794,-0.4761961232638695
1080093943477317433,0,1696.0,Vadhana,Entire home/apt,Entire rental unit,Apartment / Condo,13.71004,100.60027,3,1.0,1.0,1.0,"[""Outdoor furniture"", ""Bed linens"", ""Smoking allowed"", ""Drying rack for clothing"", ""Hot water"", ""Hot water kettle"", ""Smoke alarm"", ""Host greets you"", ""Books and reading material"", ""Carbon monoxide alarm"", ""Essentials"", ""Exterior security cameras on property"", ""Kitchen"", ""Hair dryer"", ""Room-darkening shades"", ""Portable fans"", ""Rice maker"", ""Fire extinguisher"", ""Dishes and silverware"", ""Microwave"", ""Blender"", ""Extra pillows and blankets"", ""Shower gel"", ""Toaster"", ""Bidet"", ""Dedicated workspace"", ""Laundromat nearby"", ""Body soap"", ""Cooking basics"", ""Conditioner"", ""Freezer"", ""Washer"", ""Refrigerator"", ""Wifi"", ""Coffee"", ""Cleaning products"", ""Hangers"", ""Clothing storage"", ""Stove"", ""First aid kit"", ""Iron"", ""TV"", ""Wine glasses"", ""Dining table"", ""Air conditioning"", ""Shampoo"", ""Safe"", ""Private entrance"", ""Patio or balcony""]",49,2,1.0986122886681098,46,5.0,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09186022398616059,-0.33912652952170214,-0.38063859331480204,-0.44679881514846587,1.5184444775378207,-0.4761961232638695
1080410121316644418,1,693.0,Phra Khanong,Entire home/apt,Entire condo,Apartment / Condo,13.698843397092245,100.61493774619113,2,1.0,1.0,0.0,"[""Outdoor furniture"", ""Bed linens"", ""Drying rack for clothing"", ""Hot water"", ""Hot water kettle"", ""Gym"", ""Smoke alarm"", ""Outdoor shower"", ""Carbon monoxide alarm"", ""Essentials"", ""Exterior security cameras on property"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Paid parking on premises"", ""Fire extinguisher"", ""Self check-in"", ""Dishes and silverware"", ""Lockbox"", ""Microwave"", ""Extra pillows and blankets"", ""Fast wifi \u2013 232 Mbps"", ""Shower gel"", ""Laundromat nearby"", ""Bidet"", ""Dedicated workspace"", ""Body soap"", ""Backyard - Not fully fenced"", ""Cooking basics"", ""Free parking garage on premises \u2013 1 space"", ""Paid dryer \u2013 In building"", ""Paid parking off premises"", ""Freezer"", ""Washer"", ""Exercise equipment"", ""Refrigerator"", ""Cleaning products"", ""Hangers"", ""Outdoor dining area"", ""Clothing storage"", ""Stove"", ""Iron"", ""TV"", ""Long term stays allowed"", ""Dining table"", ""Air conditioning"", ""Pool"", ""Housekeeping - available at extra cost"", ""Shampoo"", ""Private entrance"", ""Patio or balcony""]",51,20,3.044522437723423,18,4.78,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5157870518326639,-0.33912652952170214,-0.38063859331480204,-0.9921858299890327,1.657007194959294,1.1910162597329925
1080961528015205041,0,1523.0,Phaya Thai,Entire home/apt,Entire rental unit,Apartment / Condo,13.78852,100.54846,4,2.0,2.0,4.0,"[""Bed linens"", ""Dryer"", ""Cleaning available during stay"", ""Drying rack for clothing"", ""Hot water"", ""Hot water kettle"", ""Breakfast"", ""Smoke alarm"", ""Luggage dropoff allowed"", ""Carbon monoxide alarm"", ""Essentials"", ""Heating"", ""Exterior security cameras on property"", ""Building staff"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Room-darkening shades"", ""Backyard"", ""Rice maker"", ""Fire extinguisher"", ""Self check-in"", ""Dishes and silverware"", ""43 inch HDTV with standard cable, Amazon Prime Video, Apple TV, Chromecast, Disney+, Fire TV, HBO Max, Hulu, Netflix"", ""Microwave"", ""Extra pillows and blankets"", ""Shower gel"", ""Bidet"", ""Dedicated workspace"", ""Single level home"", ""Cooking basics"", ""Paid parking off premises"", ""Freezer"", ""Washer"", ""Refrigerator"", ""Wifi"", ""Cleaning products"", ""Hangers"", ""Clothing storage"", ""Stove"", ""Courtyard view"", ""Iron"", ""First aid kit"", ""Wine glasses"", ""Long term stays allowed"", ""Air conditioning"", ""Shampoo"", ""Private entrance"", ""Patio or balcony""]",49,1,0.6931471805599453,2,4.0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33206660386034276,0.5233466123817591,0.576841084832127,1.1893622293732344,1.5184444775378207,-0.8235895779098978
1081101666705717247,0,2250.0,Khlong San,Private room,Room in boutique hotel,Hotel / Resort,13.7244189,100.5057709,2,1.0,1.0,1.0,"[""Free parking on premises"", ""Bed linens"", ""Hot water"", ""Hot water kettle"", ""Smoke alarm"", ""Luggage dropoff allowed"", ""Books and reading material"", ""Shampoo"", ""Essentials"", ""Exterior security cameras on property"", ""Kitchenette"", ""Hair dryer"", ""Room-darkening shades"", ""Bathtub"", ""Fire extinguisher"", ""Self check-in"", ""Dishes and silverware"", ""Microwave"", ""Shower gel"", ""Laundromat nearby"", ""Conditioner"", ""Mini fridge"", ""Paid parking off premises"", ""Wifi"", ""Hangers"", ""Clothing storage"", ""TV"", ""Long term stays allowed"", ""Air conditioning"", ""Dedicated workspace"", ""Smart lock"", ""Private entrance""]",32,1,0.6931471805599453,36,4.94,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5157870518326639,-0.33912652952170214,-0.38063859331480204,-0.44679881514846587,0.3406613794552979,-0.8235895779098978
1083898016702241073,0,2784.0,Phaya Thai,Private room,Room in hotel,Hotel / Resort,13.773706856963658,100.54768670530795,2,1.0,1.0,2.0,"[""Carbon monoxide alarm"", ""Dedicated workspace"", ""Free parking on premises"", ""First aid kit"", ""TV"", ""Air conditioning"", ""Fire extinguisher"", ""Exercise equipment"", ""Smoke alarm"", ""Wifi"", ""City skyline view""]",11,1,0.6931471805599453,0,,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5157870518326639,-0.33912652952170214,-0.38063859331480204,0.09858819969210096,-1.1142471534701717,-0.8235895779098978
1084348405099260138,0,1800.0,Huai Khwang,Entire home/apt,Entire rental unit,Apartment / Condo,13.75616874499873,100.56982120792996,2,1.0,1.0,1.0,"[""Kitchen"", ""TV"", ""Air conditioning"", ""Pool"", ""Washer"", ""Exercise equipment"", ""Wifi"", ""Pool table""]",8,7,2.0794415416798357,0,,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5157870518326639,-0.33912652952170214,-0.38063859331480204,-0.44679881514846587,-1.3220912296023815,0.3641564886080516
1085308553467549900,1,1575.0,Ratchathewi,Entire home/apt,Entire condo,Apartment / Condo,13.749434455667151,100.54460819810629,2,1.0,1.0,1.0,"[""Free parking on premises"", ""Shared backyard \u2013 Fully fenced"", ""Bed linens"", ""Drying rack for clothing"", ""Hot water"", ""Hot water kettle"", ""Ethernet connection"", ""Smoke alarm"", ""Host greets you"", ""Essentials"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Dishes and silverware"", ""Microwave"", ""Coffee maker"", ""Shower gel"", ""Toaster"", ""Bidet"", ""Dedicated workspace"", ""Body soap"", ""Cooking basics"", ""Washer"", ""Exercise equipment"", ""Refrigerator"", ""Coffee"", ""Pool table"", ""Clothing storage: wardrobe and dresser"", ""Cleaning products"", ""Hangers"", ""Shared sauna"", ""Stove"", ""Iron"", ""TV"", ""Wine glasses"", ""Fast wifi \u2013 559 Mbps"", ""Shared gym in building"", ""Long term stays allowed"", ""Crib"", ""Dining table"", ""Air conditioning"", ""Pool"", ""Shampoo""]",43,29,3.4011973816621555,9,4.89,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5157870518326639,-0.33912652952170214,-0.38063859331480204,-0.44679881514846587,1.102756325273401,1.4966073907150959
1086078628096851095,0,3700.0,Vadhana,Private room,Room in hotel,Hotel / Resort,13.74548,100.55638,4,2.0,2.0,1.0,"[""Free parking on premises"", ""Cleaning available during stay"", ""Drying rack for clothing"", ""Gym"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Essentials"", ""Exterior security cameras on property"", ""Building staff"", ""Kitchen"", ""Hair dryer"", ""Room-darkening shades"", ""Rice maker"", ""Fire extinguisher"", ""Self check-in"", ""Dishes and silverware"", ""Microwave"", ""Outdoor playground"", ""Extra pillows and blankets"", ""Shower gel"", ""Dedicated workspace"", ""Cooking basics"", ""Washer"", ""Exercise equipment"", ""Refrigerator"", ""Wifi"", ""Cleaning products"", ""Hangers"", ""First aid kit"", ""Iron"", ""TV"", ""Long term stays allowed"", ""Children's playroom"", ""Air conditioning"", ""Pool"", ""Shampoo"", ""Safe""]",37,1,0.6931471805599453,4,2.75,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.33206660386034276,0.5233466123817591,0.576841084832127,-0.44679881514846587,0.687068173008981,-0.8235895779098978
1086634945167495528,0,2700.0,Don Mueang,Entire home/apt,Entire home,House / Home,13.936325829883568,100.58669339865446,6,3.0,2.0,3.0,"[""Free parking on premises"", ""Outdoor dining area""]",2,1,0.6931471805599453,0,,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1799202595533496,1.3858197542852202,0.576841084832127,0.6439752145326678,-1.7377793818668013,-0.8235895779098978
1086701937068660569,0,950.0,Khlong Toei,Private room,Room in hotel,Hotel / Resort,13.7354935,100.5530562,2,1.0,1.0,1.0,"[""Resort access"", ""Noise decibel monitors on property"", ""Exterior security cameras on property"", ""Free parking on premises"", ""TV"", ""Hair dryer"", ""Hot tub"", ""Air conditioning"", ""Pool"", ""Host greets you"", ""Smoke alarm"", ""Wifi""]",12,1,0.6931471805599453,31,4.74,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5157870518326639,-0.33912652952170214,-0.38063859331480204,-0.44679881514846587,-1.0449657947594349,-0.8235895779098978
1087302163939974897,1,799.0,Suanluang,Entire home/apt,Entire rental unit,Apartment / Condo,13.72159,100.61833,2,1.0,1.0,1.0,"[""Exterior security cameras on property"", ""Free parking on premises"", ""Pets allowed"", ""TV"", ""Elevator"", ""Smoking allowed"", ""Fire extinguisher"", ""Air conditioning"", ""Washer"", ""Gym"", ""Wifi""]",11,28,3.367295829986474,1,4.0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5157870518326639,-0.33912652952170214,-0.38063859331480204,-0.44679881514846587,-1.1142471534701717,1.4675612979219916
1088868950675593342,1,2088.0,Huai Khwang,Entire home/apt,Entire rental unit,Apartment / Condo,13.757131067065622,100.5689971228496,2,1.0,1.0,1.0,"[""Drying rack for clothing"", ""Hot water"", ""Gym"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Essentials"", ""Sauna"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Fire extinguisher"", ""Dishes and silverware"", ""Microwave"", ""Shower gel"", ""Dedicated workspace"", ""Body soap"", ""Cooking basics"", ""Washer"", ""Exercise equipment"", ""Refrigerator"", ""Wifi"", ""Pool table"", ""Cleaning products"", ""Clothing storage"", ""First aid kit"", ""Iron"", ""TV"", ""Long term stays allowed"", ""Dining table"", ""Air conditioning"", ""Pool"", ""Shampoo"", ""Patio or balcony""]",33,10,2.3978952727983707,22,4.68,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5157870518326639,-0.33912652952170214,-0.38063859331480204,-0.44679881514846587,0.4099427381660345,0.6370005375432641
1091012181178816830,2,8691.0,Thon buri,Entire home/apt,Entire place,Unspecified Property Type,13.719247593115979,100.49273859087776,9,5.0,5.0,8.0,"[""Outdoor kitchen"", ""Pets allowed"", ""Bed linens"", ""Smoking allowed"", ""\u0e1a\u0e35\u0e44\u0e19\u0e17\u0e4c body soap"", ""Hot water"", ""Hot water kettle"", ""Paid parking lot off premises"", ""\u0e0b\u0e31\u0e25\u0e0b\u0e34\u0e25 conditioner"", ""Electrolux induction stove"", ""Essentials"", ""Heating"", ""Exterior security cameras on property"", ""Private backyard \u2013 Fully fenced"", ""Kitchen"", ""Hair dryer"", ""Room-darkening shades"", ""Coffee maker: Nespresso"", ""Rice maker"", ""Fire extinguisher"", ""Self check-in"", ""Dishes and silverware"", ""Microwave"", ""Blender"", ""Extra pillows and blankets"", ""Keypad"", ""Shower gel"", ""Toaster"", ""Bidet"", ""Laundromat nearby"", ""Shared BBQ grill: charcoal"", ""Cooking basics"", ""Private patio or balcony"", ""Window AC unit"", ""Mini fridge"", ""Bikes"", ""Coffee"", ""Wifi"", ""Pool table"", ""Cleaning products"", ""City skyline view"", ""Hangers"", ""Clothing storage"", ""First aid kit"", ""Wine glasses"", ""Long term stays allowed"", ""Ceiling fan"", ""Housekeeping available from 10:00\u202fAM to 5:00\u202fPM, 1 day a week - available at extra cost"", ""32 inch TV"", ""Dining table"", ""Hammock"", ""Dedicated workspace"", ""Private entrance"", ""\u0e0b\u0e31\u0e19\u0e0b\u0e34\u0e25 shampoo""]",54,3,1.3862943611198906,40,4.95,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.45170074309286,3.1107660380921422,3.4492801192729146,3.370910288735502,1.864851271091504,-0.2297165446509231
1091108343090312130,1,13500.0,Vadhana,Private room,Private room in rental unit,Apartment / Condo,13.746094701281745,100.56245662271976,6,3.0,2.0,3.0,"[""Dedicated workspace"", ""Exterior security cameras on property"", ""Free parking on premises"", ""Kitchen"", ""TV"", ""Hot tub"", ""Lock on bedroom door"", ""Air conditioning"", ""Pool"", ""Washer"", ""Exercise equipment"", ""Smoke alarm"", ""Wifi"", ""Pool table""]",14,30,3.4339872044851463,0,,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1799202595533496,1.3858197542852202,0.576841084832127,0.6439752145326678,-0.9064030773379617,1.5247009790410024
1093382884914485534,2,5320.0,Vadhana,Entire home/apt,Entire home,House / Home,13.722400925807037,100.58541704180297,9,3.0,3.0,5.0,"[""Dishwasher"", ""Free parking on premises"", ""Outdoor furniture"", ""Pets allowed"", ""Bed linens"", ""Smoking allowed"", ""Hot water"", ""Hot water kettle"", ""Shampoo"", ""Kitchen"", ""Hair dryer"", ""Self check-in"", ""Dishes and silverware"", ""Lockbox"", ""Microwave"", ""BBQ grill"", ""Shower gel"", ""Body soap"", ""Freezer"", ""Washer"", ""Refrigerator"", ""Wifi"", ""Cleaning products"", ""Hangers"", ""Outdoor dining area"", ""Clothing storage"", ""Stove"", ""Iron"", ""TV"", ""Long term stays allowed"", ""Dining table"", ""Air conditioning"", ""Dedicated workspace"", ""Private backyard"", ""Private entrance"", ""Patio or balcony""]",36,2,1.0986122886681098,69,4.86,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.45170074309286,1.3858197542852202,1.534320762979056,1.7347492442138013,0.6177868142982444,-0.4761961232638695
1093386136676460594,2,5400.0,Din Daeng,Entire home/apt,Entire home,House / Home,13.761808205251077,100.5645566201637,13,6.0,3.0,0.0,"[""Free parking on premises"", ""Bed linens"", ""Housekeeping available 2 hours a day, every day - available at extra cost"", ""Drying rack for clothing"", ""Hot water"", ""Hot water kettle"", ""Shampoo"", ""Heating"", ""Exterior security cameras on property"", ""Kitchen"", ""Hair dryer"", ""Room-darkening shades"", ""Fire extinguisher"", ""Dishes and silverware"", ""Microwave"", ""Toaster"", ""Laundromat nearby"", ""Bidet"", ""Body soap"", ""Washer"", ""Refrigerator"", ""Wifi"", ""Coffee"", ""Hangers"", ""First aid kit"", ""Iron"", ""TV"", ""Long term stays allowed"", ""Dining table"", ""Air conditioning"", ""Dedicated workspace"", ""Private entrance""]",32,3,1.3862943611198906,2,5.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.147408054478873,3.973239179995604,1.534320762979056,-0.9921858299890327,0.3406613794552979,-0.2297165446509231
1094167853792189422,1,555.0,Huai Khwang,Entire home/apt,Entire rental unit,Apartment / Condo,13.755202561877333,100.57583207033828,4,1.0,1.0,1.0,"[""Bed linens"", ""Drying rack for clothing"", ""Hot water"", ""Hot water kettle"", ""Gym"", ""Smoke alarm"", ""Host greets you"", ""Essentials"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Dishes and silverware"", ""Microwave"", ""Extra pillows and blankets"", ""Shower gel"", ""Bidet"", ""Cooking basics"", ""Washer"", ""Refrigerator"", ""Wifi"", ""Cleaning products"", ""Hangers"", ""Clothing storage"", ""Stove"", ""Iron"", ""Dining table"", ""TV with standard cable"", ""Air conditioning"", ""Pool"", ""Shampoo""]",30,30,3.4339872044851463,6,4.5,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33206660386034276,-0.33912652952170214,-0.38063859331480204,-0.44679881514846587,0.2020986620338246,1.5247009790410024
1097656113911706973,0,1329.0,Pom Prap Sattru Phai,Entire home/apt,Entire rental unit,Apartment / Condo,13.745461156857326,100.51128942023773,2,1.0,1.0,1.0,"[""Bed linens"", ""Dryer"", ""Drying rack for clothing"", ""Hot water"", ""Smoke alarm"", ""Essentials"", ""Exterior security cameras on property"", ""Kitchenette"", ""Hair dryer"", ""Room-darkening shades"", ""Fire extinguisher"", ""Self check-in"", ""Dishes and silverware"", ""Lockbox"", ""Microwave"", ""Shower gel"", ""Dedicated workspace"", ""Body soap"", ""Washer"", ""Refrigerator"", ""Wifi"", ""Cleaning products"", ""Hangers"", ""Clothing storage"", ""First aid kit"", ""Iron"", ""TV"", ""Long term stays allowed"", ""Air conditioning"", ""Shampoo"", ""Private entrance""]",31,1,0.6931471805599453,16,4.88,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5157870518326639,-0.33912652952170214,-0.38063859331480204,-0.44679881514846587,0.27138002074456125,-0.8235895779098978
