listing_id,price,room_type,property_type,property_base_group,accommodates,bedrooms,bathrooms,beds,amenities_count,minimum_nights,minimum_nights_log
23381938,2920.0,Entire home/apt,Entire rental unit,Apartment / Condo,4,2.0,1.0,2.0,36,15,2.772588722239781
23385865,1031.0,Private room,Private room in condo,Apartment / Condo,2,1.0,1.0,1.0,25,7,2.0794415416798357
23602429,2421.0,Entire home/apt,Entire condo,Apartment / Condo,5,2.0,2.0,3.0,33,30,3.4339872044851463
23635500,778.0,Private room,Private room in townhouse,House / Home,4,1.0,1.5,3.0,63,1,0.6931471805599453
23862109,618.0,Entire home/apt,Entire condo,Apartment / Condo,2,11.0,1.0,0.0,33,30,3.4339872044851463
23949297,460.0,Private room,Private room in rental unit,Apartment / Condo,2,1.0,1.0,1.0,2,3,1.3862943611198906
23950493,1125.0,Private room,Private room in bed and breakfast,Guesthouse / B&B,4,1.0,1.0,4.0,22,1,0.6931471805599453
23959136,726.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.5,4.0,36,30,3.4339872044851463
24234934,2500.0,Hotel room,Room in serviced apartment,Serviced Apartment / Aparthotel,3,1.0,1.0,1.0,21,1,0.6931471805599453
24348226,372.0,Shared room,Shared room in bed and breakfast,Guesthouse / B&B,1,1.0,2.5,1.0,12,1,0.6931471805599453
24466219,728.0,Entire home/apt,Entire condo,Apartment / Condo,4,1.0,1.0,1.0,28,30,3.4339872044851463
24498210,584.0,Private room,Private room in rental unit,Apartment / Condo,2,0.0,1.0,1.0,23,2,1.0986122886681098
24634651,639.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,0.0,1.0,1.0,16,100,4.61512051684126
24825682,1350.0,Private room,Private room in bed and breakfast,Guesthouse / B&B,2,1.0,1.0,2.0,26,1,0.6931471805599453
24947512,794.0,Entire home/apt,Entire condo,Apartment / Condo,3,1.0,1.0,2.0,27,20,3.044522437723423
25155290,2210.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.5,1.0,39,20,3.044522437723423
25363374,2199.0,Hotel room,Room in hotel,Hotel / Resort,2,1.0,1.0,1.0,24,1,0.6931471805599453
25459033,488.0,Private room,Private room in townhouse,House / Home,1,1.0,1.0,1.0,39,1,0.6931471805599453
25751259,1880.0,Entire home/apt,Entire rental unit,Apartment / Condo,7,2.0,2.0,3.0,29,30,3.4339872044851463
25876914,1112.0,Private room,Private room in rental unit,Apartment / Condo,2,1.0,1.0,1.0,21,2,1.0986122886681098
25937305,10000.0,Entire home/apt,Entire rental unit,Apartment / Condo,4,2.0,2.0,2.0,8,2,1.0986122886681098
26393593,665.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,27,1,0.6931471805599453
26419904,4012.0,Entire home/apt,Entire townhouse,House / Home,10,3.0,2.5,5.0,26,1,0.6931471805599453
26508257,656.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.5,1.0,25,15,2.772588722239781
26627056,2735.0,Private room,Private room in townhouse,House / Home,2,1.0,1.0,2.0,27,2,1.0986122886681098
26789349,1644.0,Private room,Private room in townhouse,House / Home,6,3.0,0.5,4.0,19,3,1.3862943611198906
26984400,2004.0,Private room,Private room in townhouse,House / Home,4,2.0,2.0,3.0,26,2,1.0986122886681098
27067533,920.0,Entire home/apt,Entire guesthouse,Guesthouse / B&B,5,0.0,1.0,2.0,20,1,0.6931471805599453
27184680,1464.0,Entire home/apt,Entire rental unit,Apartment / Condo,3,1.0,1.0,2.0,60,1,0.6931471805599453
27206517,934.0,Private room,Private room in condo,Apartment / Condo,4,1.0,1.0,1.0,18,180,5.198497031265826
27438706,386.0,Shared room,Shared room in hostel,Hostel,1,1.0,0.0,1.0,21,1,0.6931471805599453
27495221,561.0,Private room,Private room in townhouse,House / Home,1,1.0,1.0,1.0,10,1,0.6931471805599453
27532383,663.0,Entire home/apt,Entire condo,Apartment / Condo,3,1.0,1.0,3.0,38,1,0.6931471805599453
27600330,3124.0,Private room,Private room in rental unit,Apartment / Condo,2,1.0,1.0,1.0,32,180,5.198497031265826
27726089,608.0,Private room,Private room in loft,Apartment / Condo,2,0.0,1.0,2.0,16,2,1.0986122886681098
27864552,1370.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,2.0,43,3,1.3862943611198906
27900196,801.0,Private room,Private room in serviced apartment,Serviced Apartment / Aparthotel,2,1.0,1.5,3.0,23,1,0.6931471805599453
27935964,503.0,Shared room,Shared room in home,House / Home,1,1.0,3.0,8.0,18,2,1.0986122886681098
28263438,3582.0,Hotel room,Room in serviced apartment,Serviced Apartment / Aparthotel,6,3.0,2.5,4.0,33,1,0.6931471805599453
28372562,1737.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,0.0,26,1,0.6931471805599453
28703195,2536.0,Private room,Private room in townhouse,House / Home,2,1.0,1.0,1.0,21,1,0.6931471805599453
28782673,1150.0,Private room,Room in hotel,Hotel / Resort,2,7.0,1.0,10.0,11,1,0.6931471805599453
28803867,984.0,Entire home/apt,Entire rental unit,Apartment / Condo,4,1.0,1.0,1.0,28,2,1.0986122886681098
28884852,1712.0,Private room,Private room in townhouse,House / Home,3,0.0,1.0,2.0,37,2,1.0986122886681098
28964621,485.0,Entire home/apt,Entire rental unit,Apartment / Condo,3,1.0,1.5,1.0,29,60,4.110873864173311
28975401,2037.0,Entire home/apt,Entire townhouse,House / Home,12,3.0,3.5,6.0,54,2,1.0986122886681098
28993262,1378.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,0.0,1.0,1.0,22,2,1.0986122886681098
28993949,1459.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,0.0,1.0,1.0,22,2,1.0986122886681098
29145704,755.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,0.0,1.0,1.0,39,1,0.6931471805599453
29222188,716.0,Entire home/apt,Entire rental unit,Apartment / Condo,1,1.0,1.0,1.0,20,2,1.0986122886681098
29340809,530.0,Shared room,Shared room in bed and breakfast,Guesthouse / B&B,16,1.0,12.0,24.0,18,1,0.6931471805599453
29346795,621.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,27,1,0.6931471805599453
29370250,4853.0,Entire home/apt,Entire townhouse,House / Home,14,6.0,6.5,14.0,46,1,0.6931471805599453
29414487,1520.0,Private room,Private room in hostel,Hostel,2,1.0,3.0,2.0,31,1,0.6931471805599453
29553160,1128.0,Entire home/apt,Entire rental unit,Apartment / Condo,3,1.0,1.0,1.0,21,1,0.6931471805599453
29557344,2634.0,Entire home/apt,Entire rental unit,Apartment / Condo,4,0.0,1.0,2.0,19,1,0.6931471805599453
29560835,2297.0,Entire home/apt,Entire condo,Apartment / Condo,2,0.0,1.0,1.0,16,1,0.6931471805599453
29597924,850.0,Private room,Private room in bed and breakfast,Guesthouse / B&B,2,1.0,1.0,1.0,15,1,0.6931471805599453
29602118,1080.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,22,2,1.0986122886681098
29749395,1010.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,13,30,3.4339872044851463
29764968,771.0,Entire home/apt,Entire rental unit,Apartment / Condo,4,1.0,1.5,3.0,46,2,1.0986122886681098
29768090,699.0,Entire home/apt,Entire condo,Apartment / Condo,3,1.0,1.0,1.0,33,10,2.3978952727983707
29792215,887.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,31,30,3.4339872044851463
29917627,1920.0,Entire home/apt,Entire rental unit,Apartment / Condo,4,1.0,1.0,1.0,9,1,0.6931471805599453
29950086,1057.0,Entire home/apt,Entire condo,Apartment / Condo,2,0.0,1.0,1.0,38,28,3.367295829986474
30032647,2856.0,Private room,Private room in serviced apartment,Serviced Apartment / Aparthotel,10,4.0,4.0,8.0,43,1,0.6931471805599453
30193793,1743.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,37,1,0.6931471805599453
30537045,1213.0,Entire home/apt,Entire condo,Apartment / Condo,3,1.0,1.0,2.0,48,1,0.6931471805599453
30837116,595.0,Shared room,Shared room in hostel,Hostel,4,1.0,2.0,4.0,7,1,0.6931471805599453
30917831,3355.0,Entire home/apt,Entire home,House / Home,12,5.0,6.0,5.0,27,1,0.6931471805599453
30927141,3010.0,Entire home/apt,Entire condo,Apartment / Condo,5,2.0,1.0,4.0,16,25,3.258096538021482
30979633,1743.0,Entire home/apt,Entire condo,Apartment / Condo,6,2.0,1.0,3.0,33,7,2.0794415416798357
31054478,2968.0,Entire home/apt,Entire rental unit,Apartment / Condo,8,2.0,2.0,5.0,38,1,0.6931471805599453
31532249,1722.0,Entire home/apt,Entire rental unit,Apartment / Condo,4,1.0,1.0,2.0,28,1,0.6931471805599453
31554006,1920.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,11,2,1.0986122886681098
31578749,1700.0,Hotel room,Room in serviced apartment,Serviced Apartment / Aparthotel,2,1.0,2.0,1.0,32,10,2.3978952727983707
31608237,1453.0,Hotel room,Room in hostel,Hostel,4,1.0,2.0,2.0,21,1,0.6931471805599453
31894504,2220.0,Private room,Private room in townhouse,House / Home,6,2.0,2.0,4.0,12,1,0.6931471805599453
32114122,2283.0,Entire home/apt,Entire condo,Apartment / Condo,5,1.0,1.0,2.0,35,3,1.3862943611198906
32231754,2080.0,Entire home/apt,Entire rental unit,Apartment / Condo,6,2.0,2.0,2.0,28,30,3.4339872044851463
32251879,1558.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.5,1.0,66,2,1.0986122886681098
32278770,1418.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.5,1.0,49,20,3.044522437723423
32387971,3275.0,Private room,Private room in villa,Villa,3,0.0,1.0,0.0,11,1,0.6931471805599453
32413837,1777.0,Private room,Private room in condo,Apartment / Condo,5,2.0,2.5,2.0,47,7,2.0794415416798357
32536200,1010.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,30,28,3.367295829986474
32725938,1380.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,32,21,3.091042453358316
32770825,1242.0,Entire home/apt,Entire rental unit,Apartment / Condo,6,2.0,2.0,3.0,24,365,5.902633333401366
32774079,2000.0,Private room,Room in hotel,Hotel / Resort,2,1.0,1.0,2.0,58,30,3.4339872044851463
32854199,2710.0,Entire home/apt,Entire condo,Apartment / Condo,5,1.0,1.5,2.0,39,31,3.4657359027997265
32900354,883.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,24,5,1.791759469228055
32929190,1663.0,Entire home/apt,Entire serviced apartment,Serviced Apartment / Aparthotel,6,2.0,2.0,4.0,27,1,0.6931471805599453
32966096,1700.0,Hotel room,Room in hotel,Hotel / Resort,2,1.0,1.0,2.0,17,1,0.6931471805599453
33144463,1719.0,Private room,Private room in rental unit,Apartment / Condo,2,1.0,1.0,1.0,20,1,0.6931471805599453
33204857,1089.0,Private room,Private room in condo,Apartment / Condo,2,1.0,1.0,1.0,27,3,1.3862943611198906
33481732,1582.0,Entire home/apt,Entire condo,Apartment / Condo,1,0.0,1.0,1.0,26,60,4.110873864173311
33512380,1627.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,0.0,1.0,3.0,14,2,1.0986122886681098
33533611,1518.0,Private room,Private room in home,House / Home,6,1.0,4.0,10.0,31,1,0.6931471805599453
33570364,333.0,Private room,Private room in home,House / Home,2,1.0,1.0,1.0,37,6,1.9459101490553132
33623369,1447.0,Entire home/apt,Entire condo,Apartment / Condo,3,1.0,1.5,2.0,49,20,3.044522437723423
33791875,1946.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,30,30,3.4339872044851463
33861412,2090.0,Entire home/apt,Entire condo,Apartment / Condo,3,2.0,1.0,2.0,37,7,2.0794415416798357
33979399,1100.0,Hotel room,Room in hotel,Hotel / Resort,2,1.0,1.0,1.0,11,1,0.6931471805599453
34062460,1190.0,Entire home/apt,Entire condo,Apartment / Condo,4,1.0,1.0,1.0,43,1,0.6931471805599453
34067207,1300.0,Private room,Room in aparthotel,Serviced Apartment / Aparthotel,2,1.0,1.0,1.0,12,1,0.6931471805599453
34103488,1575.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,26,21,3.091042453358316
34359761,2720.0,Private room,Private room in condo,Apartment / Condo,2,1.0,1.0,1.0,15,1,0.6931471805599453
34461579,1216.0,Private room,Private room in condo,Apartment / Condo,2,1.0,1.5,1.0,31,7,2.0794415416798357
34513624,1914.0,Entire home/apt,Entire place,Unspecified Property Type,4,2.0,1.5,2.0,15,1,0.6931471805599453
34661108,1450.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,32,30,3.4339872044851463
34756456,980.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,25,30,3.4339872044851463
34811666,940.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,24,20,3.044522437723423
34948495,851.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,19,3,1.3862943611198906
34949238,801.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,24,3,1.3862943611198906
34952608,710.0,Private room,Private room in bed and breakfast,Guesthouse / B&B,2,1.0,1.0,2.0,10,1,0.6931471805599453
35014186,751.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,50,30,3.4339872044851463
35016180,828.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,23,5,1.791759469228055
35032237,884.0,Private room,Private room in guesthouse,Guesthouse / B&B,2,1.0,1.5,1.0,38,2,1.0986122886681098
35107452,2401.0,Entire home/apt,Entire rental unit,Apartment / Condo,6,2.0,3.0,2.0,30,1,0.6931471805599453
35135668,3555.0,Entire home/apt,Tiny home,Niche / Special Stay,12,4.0,6.5,9.0,13,1,0.6931471805599453
35155329,1200.0,Entire home/apt,Entire condo,Apartment / Condo,5,1.0,1.0,2.0,30,30,3.4339872044851463
35475554,720.0,Hotel room,Room in hostel,Hostel,4,1.0,6.0,4.0,26,1,0.6931471805599453
35806811,1503.0,Hotel room,Room in hostel,Hostel,4,1.0,6.0,3.0,14,1,0.6931471805599453
36024381,959.0,Private room,Private room in guesthouse,Guesthouse / B&B,3,1.0,1.5,3.0,30,1,0.6931471805599453
36304764,523.0,Entire home/apt,Entire rental unit,Apartment / Condo,3,0.0,1.0,1.0,24,1,0.6931471805599453
36397956,7218.0,Entire home/apt,Entire rental unit,Apartment / Condo,12,5.0,4.0,7.0,29,1,0.6931471805599453
36730630,9144.0,Private room,Private room in townhouse,House / Home,10,5.0,5.0,5.0,26,1,0.6931471805599453
36822577,1520.0,Private room,Private room in serviced apartment,Serviced Apartment / Aparthotel,6,2.0,2.0,5.0,20,1,0.6931471805599453
36823096,1520.0,Entire home/apt,Entire serviced apartment,Serviced Apartment / Aparthotel,6,2.0,2.0,5.0,18,1,0.6931471805599453
36823885,465.0,Private room,Private room in rental unit,Apartment / Condo,2,1.0,1.0,1.0,23,1,0.6931471805599453
37203615,9600.0,Entire home/apt,Entire townhouse,House / Home,6,3.0,2.5,3.0,39,1,0.6931471805599453
37230221,1710.0,Private room,Room in boutique hotel,Hotel / Resort,4,1.0,4.0,4.0,11,1,0.6931471805599453
37286479,590.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,19,120,4.795790545596741
37470376,938.0,Private room,Private room in condo,Apartment / Condo,3,1.0,1.0,2.0,20,7,2.0794415416798357
37504435,1498.0,Entire home/apt,Entire rental unit,Apartment / Condo,3,0.0,1.0,1.0,41,1,0.6931471805599453
37608318,1933.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,0.0,1.0,1.0,16,30,3.4339872044851463
38123673,1225.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,18,30,3.4339872044851463
38219077,1386.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,22,1,0.6931471805599453
38442651,1862.0,Entire home/apt,Entire rental unit,Apartment / Condo,5,2.0,1.5,2.0,20,2,1.0986122886681098
38585093,1187.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,0.0,14,2,1.0986122886681098
38673249,1628.0,Entire home/apt,Entire rental unit,Apartment / Condo,4,1.0,1.0,1.0,31,2,1.0986122886681098
38810647,872.0,Private room,Private room in rental unit,Apartment / Condo,2,1.0,1.0,1.0,19,1,0.6931471805599453
38963697,1310.0,Private room,Private room in rental unit,Apartment / Condo,2,1.0,1.0,1.0,11,3,1.3862943611198906
39016260,1595.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,22,1,0.6931471805599453
39068880,1642.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,39,2,1.0986122886681098
39238335,1344.0,Entire home/apt,Entire home,House / Home,3,0.0,1.0,3.0,11,1,0.6931471805599453
39433854,891.0,Private room,Private room in guesthouse,Guesthouse / B&B,2,1.0,1.0,2.0,5,1,0.6931471805599453
39452363,2400.0,Entire home/apt,Entire condo,Apartment / Condo,4,2.0,2.0,2.0,10,1,0.6931471805599453
39453604,750.0,Private room,Room in hotel,Hotel / Resort,2,1.0,1.0,2.0,19,1,0.6931471805599453
39454291,3453.0,Entire home/apt,Entire condo,Apartment / Condo,5,2.0,2.0,4.0,42,1,0.6931471805599453
39536087,610.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,31,28,3.367295829986474
39544175,565.0,Private room,Private room in bed and breakfast,Guesthouse / B&B,2,0.0,1.0,1.0,6,1,0.6931471805599453
39593830,1072.0,Private room,Private room in townhouse,House / Home,2,1.0,1.0,1.0,23,1,0.6931471805599453
39597966,2400.0,Private room,Private room in hostel,Hostel,4,1.0,1.5,4.0,16,1,0.6931471805599453
39743706,1539.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,43,1,0.6931471805599453
39782160,5000.0,Private room,Private room in bed and breakfast,Guesthouse / B&B,2,1.0,1.0,1.0,14,1,0.6931471805599453
39784066,3173.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,21,1,0.6931471805599453
39857520,982.0,Private room,Private room in rental unit,Apartment / Condo,3,1.0,1.0,2.0,35,1,0.6931471805599453
39872564,620.0,Private room,Private room in condo,Apartment / Condo,2,1.0,1.0,1.0,21,30,3.4339872044851463
39929656,60000.0,Private room,Private room in condo,Apartment / Condo,2,2.0,1.0,2.0,7,1,0.6931471805599453
40020919,587.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,22,7,2.0794415416798357
40073373,1158.0,Private room,Room in hotel,Hotel / Resort,2,1.0,1.0,1.0,20,1,0.6931471805599453
40292791,1150.0,Private room,Room in hotel,Hotel / Resort,3,1.0,1.0,3.0,19,1,0.6931471805599453
40297932,1847.0,Entire home/apt,Entire rental unit,Apartment / Condo,3,1.0,1.0,1.0,42,1,0.6931471805599453
40314940,1472.0,Private room,Private room in serviced apartment,Serviced Apartment / Aparthotel,2,0.0,1.0,1.0,14,1,0.6931471805599453
40412339,1000.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,0.0,1.0,1.0,18,30,3.4339872044851463
40434289,1500.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,30,2,1.0986122886681098
40447404,2590.0,Private room,Room in boutique hotel,Hotel / Resort,4,1.0,1.0,2.0,29,1,0.6931471805599453
40461207,2197.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,76,28,3.367295829986474
40477571,1699.0,Entire home/apt,Entire condo,Apartment / Condo,4,1.0,1.0,1.0,26,2,1.0986122886681098
40483043,3030.0,Entire home/apt,Entire townhouse,House / Home,6,3.0,2.5,3.0,43,3,1.3862943611198906
40584789,900.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.5,1.0,23,5,1.791759469228055
40609945,918.0,Private room,Private room in rental unit,Apartment / Condo,2,1.0,1.0,1.0,46,1,0.6931471805599453
40666564,723.0,Private room,Private room in townhouse,House / Home,2,1.0,1.0,1.0,35,1,0.6931471805599453
40768386,1332.0,Private room,Private room in home,House / Home,2,1.0,1.5,2.0,25,2,1.0986122886681098
41040841,1210.0,Entire home/apt,Entire condo,Apartment / Condo,2,0.0,1.5,1.0,18,30,3.4339872044851463
41139452,856.0,Private room,Private room in rental unit,Apartment / Condo,4,0.0,1.0,1.0,20,1,0.6931471805599453
41140017,5700.0,Private room,Private room in home,House / Home,6,3.0,3.0,3.0,22,2,1.0986122886681098
41184724,403.0,Private room,Private room in earthen home,Niche / Special Stay,4,2.0,2.0,2.0,8,1,0.6931471805599453
41446101,1076.0,Entire home/apt,Entire rental unit,Apartment / Condo,3,1.0,1.5,1.0,30,180,5.198497031265826
41581356,458.0,Private room,Private room in rental unit,Apartment / Condo,2,1.0,1.0,1.0,19,1,0.6931471805599453
41657650,3392.0,Entire home/apt,Entire condo,Apartment / Condo,3,1.0,1.0,1.0,17,2,1.0986122886681098
41841752,10206.0,Entire home/apt,Entire rental unit,Apartment / Condo,6,3.0,3.5,4.0,35,2,1.0986122886681098
42026358,3914.0,Entire home/apt,Entire townhouse,House / Home,12,3.0,3.0,17.0,28,2,1.0986122886681098
42145794,1378.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,52,12,2.5649493574615367
42217211,5230.0,Private room,Room in boutique hotel,Hotel / Resort,6,3.0,3.0,3.0,32,1,0.6931471805599453
42237057,706.0,Entire home/apt,Entire rental unit,Apartment / Condo,2,1.0,1.0,1.0,35,20,3.044522437723423
42270695,1221.0,Entire home/apt,Entire condo,Apartment / Condo,4,2.0,2.0,2.0,25,1,0.6931471805599453
42389898,2375.0,Entire home/apt,Entire condo,Apartment / Condo,2,1.0,1.0,1.0,15,30,3.4339872044851463
